m_lastLapTimeInMS,m_currentLapTimeInMS,m_sector1TimeInMS,m_sector1TimeMinutes,m_sector2TimeInMS,m_sector2TimeMinutes,m_deltaToCarInFrontInMS,m_deltaToRaceLeaderInMS,m_lapDistance,m_totalDistance,m_safetyCarDelta,m_carPosition,m_currentLapNum,m_pitStatus,m_numPitStops,m_sector,m_currentLapInvalid,m_penalties,m_totalWarnings,m_cornerCuttingWarnings,m_numUnservedDriveThroughPens,m_numUnservedStopGoPens,m_gridPosition,m_driverStatus,m_resultStatus,m_pitLaneTimerActive,m_pitLaneTimeInLaneInMS,m_pitStopTimerInMS,m_pitStopShouldServePen
67227,32000,16318,0,0,0,0,0,2158.9453125,54040.78125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,32100,16318,0,0,0,0,0,2164.22265625,54046.05859375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,32400,16318,0,0,0,0,0,2178.453125,54060.2890625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,32500,16318,0,0,0,0,0,2182.671875,54064.5078125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,32600,16318,0,0,0,0,0,2186.55078125,54068.38671875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,32700,16318,0,0,0,0,0,2190.29296875,54072.12890625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,32901,16318,0,0,0,0,0,2197.75390625,54079.58984375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,33501,16318,0,0,0,0,0,2220.97265625,54102.80859375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,33701,16318,0,0,0,0,0,2228.51953125,54110.35546875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,33801,16318,0,0,0,0,0,2232.04296875,54113.87890625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,33902,16318,0,0,0,0,0,2235.53125,54117.3671875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,34002,16318,0,0,0,0,0,2239.08203125,54120.91796875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,34102,16318,0,0,0,0,0,2242.51953125,54124.35546875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,34202,16318,0,0,0,0,0,2245.73828125,54127.57421875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,34402,16318,0,0,0,0,0,2251.8515625,54133.6875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,34502,16318,0,0,0,0,0,2254.8671875,54136.703125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,35003,16318,0,0,0,0,0,2271.40625,54153.2421875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,35203,16318,0,0,0,0,0,2278.8515625,54160.6875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,35403,16318,0,0,0,0,0,2286.7734375,54168.609375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,35603,16318,0,0,0,0,0,2294.8984375,54176.734375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,35703,16318,0,0,0,0,0,2299.08203125,54180.91796875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,35803,16318,0,0,0,0,0,2303.375,54185.2109375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,36104,16318,0,0,0,0,0,2316.89453125,54198.73046875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,36504,16318,0,0,0,0,0,2336.25,54218.0859375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,36604,16318,0,0,0,0,0,2341.3828125,54223.21875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,37105,16318,0,0,0,0,0,2368.4375,54250.2734375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,37205,16318,0,0,0,0,0,2374.1328125,54255.96875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,37705,16318,0,0,0,0,0,2404.0546875,54285.890625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,37805,16318,0,0,0,0,0,2410.26171875,54292.09765625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,37906,16318,0,0,0,0,0,2416.5625,54298.3984375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,38306,16318,0,0,0,0,0,2442.6328125,54324.46875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,38506,16318,0,0,0,0,0,2455.96484375,54337.80078125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,39007,16318,0,0,0,0,0,2490.34375,54372.1796875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,39190,16318,0,0,0,0,0,2503.22265625,54385.05859375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,39390,16318,0,0,0,0,0,2517.50390625,54399.33984375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,39490,16318,0,0,0,0,0,2524.7265625,54406.5625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,39891,16318,0,0,0,0,0,2554,54435.8359375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,40391,16318,0,0,0,0,0,2591.6328125,54473.46875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,40692,16318,0,0,0,0,0,2614.6875,54496.5234375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,40892,16318,0,0,0,0,0,2630.2734375,54512.109375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,41092,16318,0,0,0,0,0,2645.94140625,54527.77734375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,41192,16318,0,0,0,0,0,2653.484375,54535.3203125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,41292,16318,0,0,0,0,0,2660.546875,54542.3828125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,41392,16318,0,0,0,0,0,2667.30078125,54549.13671875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,41492,16318,0,0,0,0,0,2673.8203125,54555.65625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,41793,16318,0,0,0,0,0,2692.73828125,54574.57421875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,41893,16318,0,0,0,0,0,2698.58984375,54580.42578125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,42393,16318,0,0,0,0,0,2724.4609375,54606.296875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,42493,16318,0,0,0,0,0,2729.1875,54611.0234375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,42593,16318,0,0,0,0,0,2733.8671875,54615.703125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,42693,16318,0,0,0,0,0,2738.52734375,54620.36328125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,42894,16318,0,0,0,0,0,2747.9296875,54629.765625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,43094,16318,0,0,0,0,0,2757.26171875,54639.09765625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,43394,16318,0,0,0,0,0,2771.9375,54653.7734375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,43494,16318,0,0,0,0,0,2777.12109375,54658.95703125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,43594,16318,0,0,0,0,0,2782.27734375,54664.11328125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,43995,16318,0,0,0,0,0,2803.546875,54685.3828125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,44295,16318,0,0,0,0,0,2820,54701.8359375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,44595,16318,0,0,0,0,0,2836.66015625,54718.49609375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,44696,16318,0,0,0,0,0,2842.31640625,54724.15234375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,45096,16318,0,0,0,0,0,2865.59765625,54747.43359375,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,45196,16318,0,0,0,0,0,2871.703125,54753.5390625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,45496,16318,0,0,0,0,0,2890.5859375,54772.421875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,45596,16318,0,0,0,0,0,2897.0390625,54778.875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,45697,16318,0,0,0,0,0,2903.58203125,54785.41796875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,45797,16318,0,0,0,0,0,2910.1953125,54792.03125,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,45997,16318,0,0,0,0,0,2923.63671875,54805.47265625,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,46097,16318,0,0,0,0,0,2930.45703125,54812.29296875,0,1,13,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,46197,16318,0,29845,0,0,0,2937.33203125,54819.16796875,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,46297,16318,0,29845,0,0,0,2944.3046875,54826.140625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,46397,16318,0,29845,0,0,0,2951.3203125,54833.15625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,46497,16318,0,29845,0,0,0,2958.39453125,54840.23046875,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,46598,16318,0,29845,0,0,0,2965.5,54847.3359375,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,46698,16318,0,29845,0,0,0,2972.5390625,54854.375,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,46798,16318,0,29845,0,0,0,2979.15625,54860.9921875,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,46898,16318,0,29845,0,0,0,2985.4921875,54867.328125,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,46998,16318,0,29845,0,0,0,2991.7890625,54873.625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,47098,16318,0,29845,0,0,0,2998.1015625,54879.9375,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,47198,16318,0,29845,0,0,0,3004.546875,54886.3828125,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,47298,16318,0,29845,0,0,0,3010.9140625,54892.75,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,47498,16318,0,29845,0,0,0,3023.58984375,54905.42578125,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,47799,16318,0,29845,0,0,0,3042.68359375,54924.51953125,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,47899,16318,0,29845,0,0,0,3048.8046875,54930.640625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,47999,16318,0,29845,0,0,0,3054.91796875,54936.75390625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,48199,16318,0,29845,0,0,0,3067.265625,54949.1015625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,48399,16318,0,29845,0,0,0,3079.390625,54961.2265625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,48700,16318,0,29845,0,0,0,3097.828125,54979.6640625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,48800,16318,0,29845,0,0,0,3103.8515625,54985.6875,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,49000,16318,0,29845,0,0,0,3115.98828125,54997.82421875,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,49100,16318,0,29845,0,0,0,3122.109375,55003.9453125,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,49300,16318,0,29845,0,0,0,3134.12109375,55015.95703125,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,49500,16318,0,29845,0,0,0,3146.16796875,55028.00390625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,49600,16318,0,29845,0,0,0,3152.44921875,55034.28515625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,50401,16318,0,29845,0,0,0,3206.22265625,55088.05859375,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,50501,16318,0,29845,0,0,0,3213.23828125,55095.07421875,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,50702,16318,0,29845,0,0,0,3227.421875,55109.2578125,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,51402,16318,0,29845,0,0,0,3278.5703125,55160.40625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,51703,16318,0,29845,0,0,0,3300.8828125,55182.71875,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,51903,16318,0,29845,0,0,0,3315.64453125,55197.48046875,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,52003,16318,0,29845,0,0,0,3323.03125,55204.8671875,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,52103,16318,0,29845,0,0,0,3330.453125,55212.2890625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,52303,16318,0,29845,0,0,0,3345.57421875,55227.41015625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,52403,16318,0,29845,0,0,0,3353.19921875,55235.03515625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,52503,16318,0,29845,0,0,0,3360.85546875,55242.69140625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,52603,16318,0,29845,0,0,0,3368.5546875,55250.390625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,52804,16318,0,29845,0,0,0,3384.078125,55265.9140625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,53604,16318,0,29845,0,0,0,3447.578125,55329.4140625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,53705,16318,0,29845,0,0,0,3455.65625,55337.4921875,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,53905,16318,0,29845,0,0,0,3471.890625,55353.7265625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,54005,16318,0,29845,0,0,0,3480.05859375,55361.89453125,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,54105,16318,0,29845,0,0,0,3488.25390625,55370.08984375,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,54205,16318,0,29845,0,0,0,3496.48046875,55378.31640625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,54305,16318,0,29845,0,0,0,3504.72265625,55386.55859375,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,54505,16318,0,29845,0,0,0,3521.26171875,55403.09765625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,54605,16318,0,29845,0,0,0,3529.56640625,55411.40234375,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,54806,16318,0,29845,0,0,0,3546.27734375,55428.11328125,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,54906,16318,0,29845,0,0,0,3554.65234375,55436.48828125,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,55106,16318,0,29845,0,0,0,3571.47265625,55453.30859375,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,55406,16318,0,29845,0,0,0,3596.89453125,55478.73046875,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,55506,16318,0,29845,0,0,0,3605.41796875,55487.25390625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,55690,16318,0,29845,0,0,0,3621.109375,55502.9453125,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,55790,16318,0,29845,0,0,0,3629.69140625,55511.52734375,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,55990,16318,0,29845,0,0,0,3646.92578125,55528.76171875,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,56090,16318,0,29845,0,0,0,3655.5703125,55537.40625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,56290,16318,0,29845,0,0,0,3672.9453125,55554.78125,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,56390,16318,0,29845,0,0,0,3681.64453125,55563.48046875,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,56490,16318,0,29845,0,0,0,3690.359375,55572.1953125,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,57191,16318,0,29845,0,0,0,3748.5625,55630.3984375,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,57291,16318,0,29845,0,0,0,3755.7109375,55637.546875,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,57391,16318,0,29845,0,0,0,3762.65625,55644.4921875,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,57591,16318,0,29845,0,0,0,3776.84375,55658.6796875,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,57892,16318,0,29845,0,0,0,3798.48046875,55680.31640625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,57992,16318,0,29845,0,0,0,3805.53515625,55687.37109375,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,58292,16318,0,29845,0,0,0,3826.078125,55707.9140625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,58392,16318,0,29845,0,0,0,3832.55078125,55714.38671875,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,58492,16318,0,29845,0,0,0,3838.91015625,55720.74609375,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,58592,16318,0,29845,0,0,0,3845.09375,55726.9296875,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,58693,16318,0,29845,0,0,0,3851.28515625,55733.12109375,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,58893,16318,0,29845,0,0,0,3863.734375,55745.5703125,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,59193,16318,0,29845,0,0,0,3883.12109375,55764.95703125,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,59293,16318,0,29845,0,0,0,3889.6796875,55771.515625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,59493,16318,0,29845,0,0,0,3902.984375,55784.8203125,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,59694,16318,0,29845,0,0,0,3916.6015625,55798.4375,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,59894,16318,0,29845,0,0,0,3930.5,55812.3359375,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,59994,16318,0,29845,0,0,0,3937.53515625,55819.37109375,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,60194,16318,0,29845,0,0,0,3951.6796875,55833.515625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,60294,16318,0,29845,0,0,0,3958.390625,55840.2265625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,60694,16318,0,29845,0,0,0,3982.00390625,55863.83984375,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,60895,16318,0,29845,0,0,0,3992.10546875,55873.94140625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,61095,16318,0,29845,0,0,0,4002.88671875,55884.72265625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,61195,16318,0,29845,0,0,0,4008.9609375,55890.796875,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,61696,16318,0,29845,0,0,0,4035.03125,55916.8671875,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,61796,16318,0,29845,0,0,0,4039.94140625,55921.77734375,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,61896,16318,0,29845,0,0,0,4044.9453125,55926.78125,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,62196,16318,0,29845,0,0,0,4060.3046875,55942.140625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,62496,16318,0,29845,0,0,0,4075.76953125,55957.60546875,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,62596,16318,0,29845,0,0,0,4080.75390625,55962.58984375,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,62696,16318,0,29845,0,0,0,4085.625,55967.4609375,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,62997,16318,0,29845,0,0,0,4099.3203125,55981.15625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,63097,16318,0,29845,0,0,0,4103.43359375,55985.26953125,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,63197,16318,0,29845,0,0,0,4107.2578125,55989.09375,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,63597,16318,0,29845,0,0,0,4118.4921875,56000.328125,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,63798,16318,0,29845,0,0,0,4122.43359375,56004.26953125,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,63998,16318,0,29845,0,0,0,4125.609375,56007.4453125,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,64098,16318,0,29845,0,0,0,4126.859375,56008.6953125,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,64198,16318,0,29845,0,0,0,4127.85546875,56009.69140625,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
67227,64298,16318,0,29845,0,0,0,4128.625,56010.4609375,0,1,13,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0
